   53234.093220      -0.0000         -nan       0.0000         -nan      -nan
   54756.208894     710.0041    1519.4268     729.6094    1519.5866    0.1255
   54759.843448    -511.8147     784.0691    -497.4629     784.1384    0.2570
   54760.020326   -1052.6421     736.6511   -1047.5347     736.7232    0.3298
   54760.114982    -104.7588     855.5408     -91.2585     855.6381    0.0462
   54760.951581    -984.7303     827.2933    -978.0312     827.3935    0.4618
   54761.164093     626.9724    1012.9469     637.0439    1013.0675    0.3153
   54766.949102   -1236.9746     876.7494   -1218.3702     876.8817    0.4918
   54776.813932   -1220.7502     818.8945   -1209.6776     818.9826    0.4691
   54777.114146     630.9815    1065.3765     657.4951    1065.4907    0.2088
   54777.814296    -247.6034     749.6945    -234.2467     749.7553    0.1122
   54778.807330   -1995.4030     782.8290   -1983.0369     782.9155    0.5135
   54779.889474    2955.0372    1214.4721    2968.2505    1214.5994    0.4074
   54780.026488   -2020.8895     871.6313   -2010.7004     871.7396    0.6247
   54781.110710      -0.0000         -nan       0.0000         -nan      -nan
   54781.820937    -399.5328     738.4725    -380.4566     738.5288    0.1407
   54781.993015    -631.0081    1218.3912    -615.1452    1218.5203    0.1904
   54782.109602     134.7050    1218.6841     159.5717    1218.8184    0.0427
   54782.878280    -901.5085     979.6154    -898.0040     979.7331    0.2861
   54782.961587     387.8380    1224.0225     377.6820    1224.1689    0.1302
   54784.972068   -1660.1187     693.4032   -1662.2781     693.4716    0.5797
   54785.808638   -1452.1082     805.6519   -1426.9538     805.7295    0.4022
   54785.958383     870.3094    1433.6647     885.4764    1433.8108    0.2963
   54786.114890       9.4566    1191.0726      22.5934    1191.2169    0.0090
   54786.801530   -1526.6642     869.6899   -1500.2466     869.7824    0.5115
   54786.944743   -1732.7645     868.3295   -1717.8125     868.4184    0.6599
   54787.113039     -31.0869     970.3152     -21.2288     970.4313    0.0102
   54787.801133   -1123.4403     784.6051   -1103.9853     784.6753    0.4131
   54788.009055    -525.8926     946.5968    -507.0138     946.7075    0.2104
   54788.111388   -1170.3539     978.2806   -1157.2407     978.4128    0.5003
   54788.809424   -1583.7294     824.3186   -1574.9310     824.4187    0.6270
   54789.824058   -1720.6815     973.4125   -1698.8738     973.5144    0.6052
   54793.792379   -1904.6685     883.1835   -1886.1216     883.2800    0.6093
   54794.009876   -1292.8466    1008.3316   -1281.2797    1008.4492    0.4952
   54794.887530   -1833.7526     770.8794   -1827.6138     770.9774    0.6554
   54795.838209   -2583.9412     817.9987   -2580.7038     818.0744    0.2729
   54798.831529   -2491.8608     805.4705   -2489.3183     805.5757    0.7361
   54799.819477   -2208.4078     922.1423   -2200.7512     922.2952    0.8003
   54800.842969   -1906.9038     974.5022   -1902.4552     974.6378    0.3611
   54801.825306   -3125.8762     837.2721   -3119.8834     837.3817    0.6749
   54802.053558   -2546.7133     970.6019   -2536.6370     970.7330    0.7483
   54802.887122   -1403.8257     854.6895   -1541.4665     854.9116    0.1215
   54804.861224   -1677.4833    1037.1156   -1663.9644    1037.2390    0.5458
   54805.824508   -2240.6251     801.8102   -2240.5271     801.9106    0.7606
   54807.819816   -2320.5385     916.6618   -2316.8531     916.7649    0.7934
   54807.944722   -2316.0986     926.3838   -2309.3047     926.5084    0.7700
   54808.803814   -3058.6560     943.9811   -3060.3652     944.1015    0.8202
   54810.818032   -5376.3760     776.0629   -6456.9335     776.8053    0.1957
   54811.814957      58.5252    1237.2245      37.7271    1237.3952    0.0057
   54811.944625    -202.9929    1304.1905    -204.8063    1304.3184    0.0711
   54813.900954   -2525.4632    1015.8781   -2519.7795    1015.9874    0.8118
   54814.002216    -956.2579    1163.2297    -951.5245    1163.3680    0.3477
   54816.808573   -1537.8132    1276.2854   -1516.4043    1276.4361    0.4745
   54816.945915   -2449.5342     922.2000   -2435.0508     922.3196    0.7308
   54817.795868   -3167.4677     689.3091   -3172.4392     689.3925    0.8380
   54818.793768   -2807.7734     797.7957   -2806.3722     797.9092    0.8267
   54818.918720   -2501.7113    1037.3072   -2495.5349    1037.4355    0.7990
   54819.939857     539.7409    1155.8857     542.5342    1156.0103    0.1480
   54820.870647   -3380.2426     879.4960   -3369.9554     879.5985    0.8602
   54820.928430   -3654.8056     974.9920   -3655.3125     975.1160    0.7636
   54821.811562   -4388.6497     804.8813   -4373.1342     804.9935    0.9193
   54822.020296   -2626.1246     995.3499   -2624.6780     995.4828    0.8408
   54822.801048   -2466.2639     780.8238   -2468.5132     780.9304    0.6497
   54828.796834   -4187.9554     770.6564   -4178.8595     770.7659    0.8445
   54833.799382   -3311.1076     725.7235   -3312.9393     725.8171    0.8489
   54833.898684   -3440.6186     827.0615   -3434.2553     827.1685    0.8906
   54834.864915   -2919.6201     792.1551   -2909.4018     792.2564    0.8349
   54835.932008   -2649.1684     825.0933   -2644.6933     825.2043    0.8214
   54841.808627   -2467.1250     870.2120   -2454.8360     870.3169    0.7284
   54844.878420   -2999.8548     735.4025   -2988.4458     735.4865    0.7937
   54845.807404   -3460.2461     736.1487   -3450.8292     736.2328    0.7450
   54850.813522   -1296.2615     850.0409   -1289.7291     850.1294    0.4770
   54851.829471     446.7365    1120.7739     461.0989    1120.8985    0.1210
   54852.906484   -1677.3737     783.4522   -1670.5460     783.5523    0.6140
   54854.885684     -49.5200     838.8697     -44.9273     838.9397    0.0148
   54857.888094   -1237.2949     768.4275   -1237.2356     768.5142    0.3183
   54858.811510   -1022.4421     733.7598   -1028.5613     733.8401    0.3396
   54859.832322   -1664.2121     679.9322   -1660.5948     679.9924    0.4894
