   54778.807330  -84113.5705     459.6530  -84155.4109     459.6769    0.7851
   54779.889474 -127141.0700     669.7255 -127592.2272     669.7956    0.8203
   54780.026488  -96827.0306     513.3310  -96946.2725     513.3563    0.8017
   54781.110710      -0.0000         -nan       0.0000         -nan      -nan
   54781.820937  -76714.9832     434.6975  -76659.6477     434.7374    0.7640
   54781.993015 -130028.8188     671.2992 -130346.1885     671.3121    0.8324
   54782.109602 -127067.6088     670.9772 -127589.8157     670.9972    0.8172
   54782.878280 -106873.2233     564.5155 -107099.0089     564.5316    0.8056
   54782.961587 -128258.8782     673.5994 -128748.3920     673.6302    0.8185
   54784.972068  -70066.1329     405.9586  -70046.3136     406.0002    0.7374
   54785.808638  -87735.0569     475.5804  -87844.0618     475.6110    0.7951
   54785.958383 -142112.4682     751.7526 -142531.9476     751.7659    0.8260
   54786.114890 -126902.4354     661.3626 -127304.0607     661.3827    0.8295
   54786.801530  -95902.8581     511.5822  -96010.0173     511.5966    0.8112
   54786.944743  -93959.4076     508.4334  -94105.9793     508.4519    0.7931
   54787.113039 -108100.5161     562.0595 -108269.7420     562.0768    0.8161
   54787.801133  -83674.4193     461.9404  -83751.3725     461.9739    0.7788
   54788.009055 -104169.8375     551.7444 -104388.7235     551.7562    0.8145
   54788.111388 -110832.6913     568.8503 -111081.4422     568.8671    0.8247
   54788.809424  -89420.5099     485.3938  -89505.4553     485.4115    0.7908
   54789.824058 -106561.8271     562.9278 -106771.2417     562.9447    0.8261
   54793.792379  -95531.7304     515.8810  -95662.4054     515.8948    0.8022
   54794.009876 -109728.7273     578.8169 -109984.4766     578.8302    0.8145
   54794.887530  -81614.4533     454.4252  -81709.6343     454.4507    0.7639
   54795.838209  -92099.4064     484.2073  -91813.5693     484.3502    0.7893
   54798.831529  -86876.2560     474.1693  -86889.3357     474.2049    0.7831
   54799.819477 -106797.8551     550.0876 -107000.9655     550.0989    0.8257
   54800.842969 -108747.6002     566.8586 -109132.9436     566.8988    0.8125
   54801.825306  -90927.7913     491.7300  -91108.7638     491.7684    0.7900
   54802.053558 -107660.4879     562.7781 -107836.3239     562.7920    0.8205
   54802.887122  -95565.1144     509.5424  -95403.6972     509.8448    0.7954
   54804.861224 -112088.3860     593.2564 -112333.3621     593.2694    0.8072
   54805.824508  -86050.9875     470.3442  -86021.3474     470.3722    0.7850
   54807.819816  -99858.5496     530.3099  -99947.4383     530.3326    0.8014
   54807.944722 -101331.2076     542.2295 -101573.6259     542.2437    0.8054
   54808.803814 -101702.0305     544.8328 -102000.3078     544.8537    0.8032
   54810.818032 -106551.7372     443.6834 -117681.8744     459.6309    0.7342
   54811.814957 -125043.1719     676.3338 -125370.2812     676.4202    0.8178
   54811.944625 -131181.3221     697.5852 -131486.0491     697.5990    0.8288
   54813.900954 -112067.2199     581.0357 -112270.1374     581.0475    0.8167
   54814.002216 -121992.3088     644.6719 -122297.5918     644.6848    0.8233
   54816.808573 -131374.3430     692.8800 -131751.3729     692.8937    0.8223
   54816.945915 -102191.8036     537.9491 -102344.5990     537.9603    0.8136
   54817.795868  -71310.1506     403.7064  -71335.6328     403.7499    0.7416
   54818.793768  -87213.8833     470.4944  -87304.0976     470.5279    0.7808
   54818.918720 -113757.6281     593.9197 -113996.4522     593.9337    0.8217
   54819.939857 -120896.9154     643.3385 -121223.5507     643.3534    0.8209
   54820.870647  -95078.5526     514.4947  -95200.1558     514.5146    0.7916
   54820.928430 -106685.8636     563.8689 -106802.8634     563.8873    0.8120
   54821.811562  -88183.4819     474.8286  -88273.5491     474.8495    0.7847
   54822.020296 -110489.4195     572.7534 -110711.6685     572.7646    0.8245
   54822.801048  -82177.8412     460.2813  -82355.0067     460.3164    0.7598
   54828.796834  -82253.5954     455.7365  -82400.7794     455.7776    0.7657
   54833.799382  -76138.6163     426.8062  -76157.2908     426.8455    0.7472
   54833.898684  -91135.1374     485.2846  -91211.0051     485.3051    0.7932
   54834.864915  -85878.7571     468.4216  -85983.7307     468.4456    0.7771
   54835.932008  -92254.1617     486.8273  -92350.9006     486.8467    0.7961
   54841.808627  -97967.6340     514.2225  -98112.4751     514.2402    0.7984
   54844.878420  -80787.1238     433.2637  -80723.5769     433.3033    0.7712
   54845.807404  -78227.0604     432.2118  -78228.2558     432.2670    0.7576
   54850.813522  -93133.4314     497.5378  -93186.5702     497.5571    0.7974
   54851.829471 -122733.7905     630.6624 -122931.0058     630.6744    0.8308
   54852.906484  -85167.4752     463.9364  -85203.9721     463.9569    0.7825
   54854.885684  -90764.4953     487.3640  -90753.0455     487.3854    0.7946
   54857.888094  -83294.5285     451.9935  -83303.4384     452.0377    0.7734
   54858.811510  -76311.7702     430.3146  -76325.0992     430.3471    0.7588
   54859.832322  -70409.8649     397.0367  -70398.1840     397.0803    0.7427
